URL,length,isIp,countAt,countDoubleSlash,countHyphen,countDots,countDelimeters,countSubDirectory,countQueries,alexaGlobalRank,domainRegistrationLength,label
http://www.paypal.com.login.signin.emlakkonutsatilik.com/index.php?k=s,70,0,0,1,0,7,2,3,1,-1.0,-1,1
http://www.scottfam.net/mp3/.September.php/,43,0,0,1,0,4,0,5,1,-1.0,-1,1
http://www.empoderar.gob.bo/wp-admin/css/colors/ectoplasm/index.htm,67,0,0,1,1,4,0,7,1,-1.0,-1,1
http://bit.ly/2j27gKW,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=922&md=7862&ud=95a0755f6c8c08bc08be3508610bdec4&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=9664862157811284400964151484068110%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydHMlMjUyMDElMjUyMCUyNTI2JTI1MjAyJT,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=922&md=7862&ud=c728ab0a451a9b72ad09123090662d5f&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=7393262157811284400964151484067999%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydCUyNTIwMSUyNTIwT05MWSUyNml0ZW1fbn,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=922&md=7862&ud=c728ab0a451a9b72ad09123090662d5f&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=5028562157811284400964151484068143%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydCUyNTIwMiUyNTIwT05MWSUyNml0ZW1fbn,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=922&md=7862&ud=dd24ebb978474438b7d748d9493d8641&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=9664862157811284400964151484068110%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydHMlMjUyMDElMjUyMCUyNTI2JTI1MjAyJT,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=922&md=7862&ud=dd24ebb978474438b7d748d9493d8641&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=5028562157811284400964151484068143%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydCUyNTIwMiUyNTIwT05MWSUyNml0ZW1fbn,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://tapetowanie-lodz.pl/logs/Gdrive/Gdoc/,44,0,0,1,1,1,0,6,1,-1.0,-1,1
http://bit.ly/2jDlFAz,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://a-link.net.ua/-/www.itausincronismoonline.com.br/suporte/?acessar=42e846de28dd2e1ea1cde23e3a97d95d9368738f729268fbc073ac96c99313fec1e69b6d64ea23d670ea57bdcc83e6697b0803ba807ed3d919c4e84228a2f44f2bb638a2a586393a7c2de07d02afc156f7ed52e69554a56c0aa376,255,0,0,1,2,5,2,6,1,-1.0,-1,1
http://bit.ly/2iffhNV,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://department-advert.16mb.com/FB/Confirm.Htm,48,0,0,1,1,3,0,4,1,-1.0,18,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=912&md=7852&ud=cade298dd3e32739d45291dc6c8db6c6&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=9664862157811284400964151484068110%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydHMlMjUyMDElMjUyMCUyNTI2JTI1MjAyJT,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=912&md=7852&ud=3a75cd55262c18d1174be9bbab2dc085&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=9664862157811284400964151484068110%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydHMlMjUyMDElMjUyMCUyNTI2JTI1MjAyJT,381,0,0,2,0,5,13,8,5,-1.0,17,1
http://server1.streamsend.com/streamsend/clicktracker.php?cd=15671&ld=912&md=7852&ud=2dba6cce54a16bc83f440d875ac4ac68&url=https://www.paypal.com/webapps/shoppingcart%3Fmid=9664862157811284400964151484068110%26xclick_params=Y21kJTNkX2NhcnQlMjZidXNpbmVzcyUzZDU5Tkg5UjVKUlVSSlUlMjZpdGVtX25hbWUlM2RDYW5kaWRhdGUlMjUyMEVuZ2FnZW1lbnQlMjUyMCUyZCUyNTIwUGFydHMlMjUyMDElMjUyMCUyNTI2JTI1MjAyJT,381,0,0,2,0,5,13,8,5,-1.0,17,1
https://forms.office.com/Pages/ResponsePage.aspx?id=LKEPXbnso0GzM72xOuFka_BPnAawBHFPlDiw2_rW5X1UQVRMMFJUT1hVTzUwNUVJQVRPU0ROUDBMWi4u,132,0,0,1,0,3,4,4,1,0.024390243902439025,19,1
http://thermalceramicscolombia.com/media/media/images/verify.php,64,0,0,1,0,2,0,6,1,-1.0,-1,1
http://adsinfengering-info-departs.16mb.com/FB/Confirm.Htm,58,0,0,1,2,3,0,4,1,-1.0,18,1
http://www.anarkalionline.com/skin/install/default/default/images/gdoc/index.html,81,0,0,1,0,3,0,9,1,-1.0,-1,1
http://vadeboncoeurlaw.com/libraries/joomla/aw/doc(1).htm,57,0,0,1,0,2,0,6,1,-1.0,-1,1
http://clearhorizonrealty.com/PWVBIS8NCIELD7H2D8P1UY41V/500.php,63,0,0,1,0,2,0,4,1,-1.0,-1,1
http://the-irs.wap-ka.com/site_1.xhtml,38,0,0,1,2,3,1,3,1,-1.0,6,1
http://customersolutionsinc.com/3dsecure/webapps/7ae1f/websrc,61,0,0,1,0,1,0,6,1,-1.0,-1,1
http://customersolutionsinc.com/3dsecure/webapps/c552a/websrc,61,0,0,1,0,1,0,6,1,-1.0,-1,1
http://mail.onlinects.com:32000/accounts/creditcardpayments/qxleg6o37yurlj5tpx8mu1hk1l9e41/Pay my bill - Vodafone Ireland.html,126,0,0,1,1,3,0,11,1,-1.0,-1,1
http://www.gtagaming.com/downloads/download/11404,49,0,0,1,0,2,0,5,1,-1.0,-1,1
http://ow.ly/ZvXu307Id0T,24,0,0,1,0,1,0,3,1,-1.0,-1,1
http://h4ssan.com/errorpages/2/var/,35,0,0,1,0,1,0,6,1,-1.0,-1,1
http://www.qgline.com/errors/default/images/sosososos/registre/,63,0,0,1,0,2,0,8,1,-1.0,-1,1
http://teribianco.com/wordpress/wp-admin/maint/admin/reviews/aa9e7e5ceae46d63c16a3bc10072f183/mpp/date/websc-carding.php,120,0,0,1,2,2,0,11,1,-1.0,-1,1
http://starpathholdings.com/wp-includes/sample165177PDF/es/auth/view/document/,78,0,0,1,1,1,0,9,1,-1.0,-1,1
http://bit.ly/2iOiNQ2,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://unionfenix.com/include/admin/reviews/,44,0,0,1,0,1,0,6,1,-1.0,-1,1
http://support-devices.com/israel/file-il.php,45,0,0,1,2,2,0,4,1,-1.0,-1,1
http://aeimmedia.com/wp-content/plugins/black-studio-tinymce-widget/tdgetJusjhdajmsjeuiwkJlsiwmJSKEJjsmakiekSJEUolsowlKMksokwjmsjWJUEHDNjsujwuwOlamzmxbbgTWYmxbbvshteyIokskdjkwjedjJWjsjuwejdhMSnnxhWYEusjdhieoeplKksmeujHSJEYYUjshdmnzbGTQUWI7Y/Logon.aspx/index.html,262,0,0,1,4,3,0,8,1,-1.0,-1,1
http://support-devices.com/yahudi/il-jey.php,44,0,0,1,2,2,0,4,1,-1.0,-1,1
http://server12.jrzhuji.com/~niceelec/tvbox/catalog/chase/Logn.php?l0B=C0ILogon&accessToken=2bb0b41f0770ad2712e9938a0932310e&auth=1,131,0,0,1,0,3,6,7,3,-1.0,-1,1
http://ghprofileconsult.com/login/adobe(2).php,46,0,0,1,0,2,0,4,1,-1.0,-1,1
http://advogados-sao-paulo.com.br/images/default/microsoft/control/express/,75,0,0,1,2,2,0,8,1,-1.0,-1,1
http://xn--rckenschmerzen-kissen-8hc.de/lib/Pelago/2/88888888/,62,0,0,1,4,1,0,7,1,-1.0,-1,1
https://cpsshareddocument.sharefile.com/Authentication/Login,60,0,0,1,0,2,0,4,1,-1.0,20,1
http://dalelturkey.com/,23,0,0,1,0,1,0,3,1,-1.0,-1,1
http://amazongiftcardfree.top/,30,0,0,1,0,1,0,3,1,-1.0,-1,1
http://www.asphaltmn.com/getinfoscarsletplescannansecurity/,59,0,0,1,0,2,0,4,1,-1.0,-1,1
http://199.204.248.108//~yogas/cgi-bin/i.php,44,0,0,2,1,4,0,6,1,-1.0,-1,1
http://bit.ly/government_uk,27,0,0,1,0,1,1,3,1,-1.0,-1,1
http://bit.ly/2j6c9p5,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://jaramauniversal.com/way/Dropbox/,39,0,0,1,0,1,0,5,1,-1.0,-1,1
http://intanpayuangintanpayuang.pe.hu/login.php,47,0,0,1,0,3,0,3,1,-1.0,-1,1
http://your-account-limitted.net/signin/,40,0,0,1,2,1,0,4,1,-1.0,-1,1
http://kamelot31.ru/confirm-your-account/,41,0,0,1,2,1,0,4,1,-1.0,-1,1
http://page-support-fi.clan.su/incorrect-info.html,50,0,0,1,3,3,0,3,1,-1.0,12,1
http://page-support-fi.clan.su/page-security.html,49,0,0,1,3,3,0,3,1,-1.0,12,1
http://fb-review-page.16mb.com/fb/Confirm.Htm,45,0,0,1,2,3,0,4,1,-1.0,18,1
http://page-support-be.clan.su/incorrect-confirm.html,53,0,0,1,3,3,0,3,1,-1.0,12,1
http://support-devices.com/be/login-be.php,42,0,0,1,2,2,0,4,1,-1.0,-1,1
http://page-support-be.clan.su/security-page.html,49,0,0,1,3,3,0,3,1,-1.0,12,1
http://kalemkalemkalem.pe.hu/login.php,38,0,0,1,0,3,0,3,1,-1.0,-1,1
http://pages.at.ua/team-facebook.html,37,0,0,1,1,3,0,3,1,-1.0,-1,1
http://livehoney.ru/confirm/myaccount/signin/?country.x=&locale.x=en_,69,0,0,1,0,3,5,6,2,-1.0,-1,1
http://grocerydelivery.info/files/theme/admin/reviews/fe5922c9a982d21b7601a73819b4832a/mpp/date/websc-carding.php,113,0,0,1,1,2,0,10,1,-1.0,-1,1
http://unitedkingdom-pro.bugs3.com/log.php,42,0,0,1,1,3,0,3,1,-1.0,8,1
http://pages.at.ua/facebook-fages.html,38,0,0,1,1,3,0,3,1,-1.0,-1,1
http://www.metrogroup-bd.com/confirm-your-account/webapps/7b9b0/websrc,70,0,0,1,3,2,0,6,1,-1.0,-1,1
http://195.97.36.231/paypdz.html,32,0,0,1,0,4,0,3,1,-1.0,-1,1
http://devvshop.com/wp-includes/ms-editor.php,45,0,0,1,2,2,0,4,1,-1.0,-1,1
http://info-support-il.clan.su/error-info.html,46,0,0,1,3,3,0,3,1,-1.0,12,1
http://info-support-il.clan.su/confirm-page.html,48,0,0,1,3,3,0,3,1,-1.0,12,1
http://rosewoodcompaniesllc.com/adsec/retrieve/,47,0,0,1,0,1,0,5,1,-1.0,-1,1
http://77.68.10.117/wemhtp/login/,33,0,0,1,0,3,0,5,1,-1.0,-1,1
http://www.alumil.com.pl/Login/,31,0,0,1,0,3,0,4,1,-1.0,-1,1
http://help-time.ucoz.co.uk/settings-page.html,46,0,0,1,2,4,0,3,1,-1.0,-1,1
http://molksa.biz/wp-content/themes/reach/charitable/charitable-ambassadors/redirect.php,88,0,0,1,2,2,0,8,1,-1.0,-1,1
https://produceabhorrent-recrusive.site44.com/secure/domain/fhome/cache/ExsdGrEXG1ErteX34T.html,95,0,0,1,1,3,0,7,1,-1.0,-1,1
http://manager-mail-u0-inbox-15923a02a7c72a2.wap-ka.com/index.xhtml,67,0,0,1,5,3,0,3,1,-1.0,6,1
http://ads-info-20.3eeweb.com/Active/Help-Advertinf.Htm,55,0,0,1,3,3,0,4,1,-1.0,-1,1
http://crownblades.com/language/pdf_fonts/att/ACCESS0068.html,61,0,0,1,0,2,1,6,1,-1.0,-1,1
http://crownblades.com/language/pdf_fonts/att/,46,0,0,1,0,1,1,6,1,-1.0,-1,1
http://secure-fb-team.ucoz.pl/restore-updates.html,50,0,0,1,3,3,0,3,1,-1.0,-1,1
http://secure-fb-team.ucoz.pl/confirmation-pages.html,53,0,0,1,3,3,0,3,1,-1.0,-1,1
http://proteinshaker.co/shell/config.php,40,0,0,1,0,2,0,4,1,-1.0,-1,1
http://www.bexleyphysio.com.au/Excel/login.php?cmd=login_submit&id=9cf8ae3ec278b964516ce31a68d5d52b9cf8ae3ec278b964516ce31a68d5d52b&session=9cf8ae3ec278b964516ce31a68d5d52b9cf8ae3ec278b964516ce31a68d5d52b,204,0,0,1,0,4,7,4,3,-1.0,-1,1
http://www.bexleyphysio.com.au/Excel/,37,0,0,1,0,3,0,4,1,-1.0,-1,1
http://mobildeal.co.uk/myaccount/signin/update-account-info/,60,0,0,1,2,2,0,6,1,-1.0,-1,1
http://problem-page.in/telolet44/log.php,40,0,0,1,1,2,0,4,1,-1.0,-1,1
https://id144247.webhosting.optonline.net/~m4d1/inc/costumer/,61,0,0,1,0,3,0,6,1,-1.0,22,1
http://support-info-pages-setting-14.3eeweb.com/5/Confirm.Htm,61,0,0,1,4,3,0,4,1,-1.0,-1,1
http://www.autospb78.ru/includes/js/home/,41,0,0,1,0,2,0,6,1,-1.0,-1,1
http://grandon.com/info/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=9516f5b477068279147d75dac788a29b9516f5b477068279147d75dac788a29b,140,0,0,1,1,2,9,4,2,-1.0,32,1
http://ournepal.com//fashion/anya/other.php,43,0,0,2,0,2,0,6,1,-1.0,-1,1
http://ournepal.com//heydj/justinvoices.php,43,0,0,2,0,2,0,5,1,-1.0,-1,1
https://bits2u.com/?ref=3083,28,0,0,1,0,1,2,3,1,-1.0,6,1
http://pizza.galaxyfood.ru/aintme.php?e=f,41,0,0,1,0,3,2,3,1,-1.0,-1,1
https://loading-plese-wait.blogspot.co.id/?m=0,46,0,0,1,2,3,2,3,1,-1.0,12,1
http://www.lightupfootwear.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/braintree_sdk/lib/Braintree/MerchantAccount/jadidosnab/428b7a95adf899ed33311acd25ca15db/3a45f2b364fae0742f3880dd94070d53/,219,0,0,1,6,2,1,13,1,-1.0,-1,1
http://login-to-your-paypal-account22.blogspot.ro/?m=0,54,0,0,1,4,2,2,3,1,-1.0,-1,1
http://login-to-your-paypal-account22.blogspot.com/?m=0,55,0,0,1,4,2,2,3,1,-1.0,18,1
http://www.perrottaimmobiliare.it/coming/8.php,46,0,0,1,0,3,0,4,1,-1.0,-1,1
http://watchmanhome.com.sg/Secure/,34,0,0,1,0,2,0,4,1,-1.0,-1,1
https://santande15.sslblindado.com/vangoh/pessoa-fisica/santander-van-gogh/Atendimento/1_acessar.php,100,0,0,1,3,3,1,7,1,-1.0,13,1
http://nordnet01-001-site2.ftempurl.com/,40,0,0,1,2,2,0,3,1,-1.0,2,1
http://gas-lights.biz/NO/stotte-ppI/,36,0,0,1,2,1,0,5,1,-1.0,-1,1
http://www.vipclientes.com/inde/ONLlNE/home/,44,0,0,1,0,2,0,6,1,-1.0,-1,1
http://www.vipclientes.com/inde/seguro.html,43,0,0,1,0,3,0,4,1,-1.0,-1,1
http://www.iphonesticker.com/js/x10.html,40,0,0,1,0,3,0,4,1,-1.0,-1,1
http://help-info-advert.3eeweb.com/1/Re-sec.Htm,47,0,0,1,3,3,0,4,1,-1.0,-1,1
http://problem-page.in/star33/log.php,37,0,0,1,1,2,0,4,1,-1.0,-1,1
https://id144241.webhosting.optonline.net/~m4d1/inc/costumer/,61,0,0,1,0,3,0,6,1,-1.0,22,1
http://loja.bonjovibrasil.com.br/loja/Excel/franko/Not%20Found.html,67,0,0,1,0,4,0,6,1,-1.0,-1,1
http://www-paypal.com.websapplogininfo.com/webapps/2e951/websrc,63,0,0,1,1,3,0,5,1,-1.0,-1,1
http://42542533.honor.es/log.php,32,0,0,1,0,3,0,3,1,-1.0,-1,1
http://paypal.kunden080xkonten00x07aktualiseren.com/147538/ger/verbraucher/2893443326139/mitteilung/account/anmelden.php?cmd=XHzf2VbFla4ou3Bvk9ZejdhLI&flow=KEO1wzjdLB6m48bsSNyJ9AWvR&dispatch=UHOsxpA9S7d8ncfiuroyXwQWa&session=shemjz28Ad9Vlc0IbpfCMkSJL,250,0,0,1,0,3,8,9,4,-1.0,-1,1
http://www.paypal.com.resolution-limited-accounts.com/webapps/7939e/websrc,74,0,0,1,2,4,0,5,1,-1.0,-1,1
http://problem-page.in/plansk33/log.php,39,0,0,1,1,2,0,4,1,-1.0,-1,1
http://mp-design.org/images/confirm-your-account/,49,0,0,1,3,1,0,5,1,-1.0,-1,1
http://www.fl-y.com/3kgu,24,0,0,1,1,2,0,3,1,-1.0,7,1
http://www.muhammetozgehan.com/images/,38,0,0,1,0,2,0,4,1,-1.0,-1,1
http://bit.ly/2hwdRMo,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://hotelamericacr.com/css/,30,0,0,1,0,1,0,4,1,-1.0,-1,1
http://problem-page.in/424222/log.php,37,0,0,1,1,2,0,4,1,-1.0,-1,1
http://paypal.kunden080xkonten00x03aktualiseren.com/375393/de/verbraucher/4897291150502/sicherheit/account/anmelden.php,119,0,0,1,0,3,0,9,1,-1.0,-1,1
http://youtop168.com/ca/ljqtafl,31,0,0,1,0,1,0,4,1,-1.0,-1,1
http://optimismschompinginflated.club/lUsGNEubUTva54jn0Ig2t4uqkRsqF4gnoNwapCkaZDvWN3vKI,87,0,0,1,0,1,0,3,1,-1.0,-1,1
http://problem-page.in/4455222/log.php,38,0,0,1,1,2,0,4,1,-1.0,-1,1
http://190.104.199.130/recordings/paypal.com/www.paypal.com/update-billing-account-paypal/UpdateAccount/,104,0,0,1,3,6,0,8,1,-1.0,-1,1
http://wedc32.tripod.com/,25,0,0,1,0,2,0,3,1,-1.0,25,1
http://chase.com.cdn-secure-hosting.com/b3604218bafafc8b6b157ca5d209bb869ffc5c60/mon,84,0,0,1,2,3,0,4,1,-1.0,-1,1
http://jahansource.com/downloads/%d8%b3%d9%88%d8%b1%d8%b3-%d9%be%d8%b1%d9%88%da%98%d9%87-%db%8c%d8%a7%d8%af%d8%af%d8%a7%d8%b4%d8%aa-%d8%a8%d8%b1%d8%af%d8%a7%d8%b1%db%8c/,169,0,0,1,3,1,0,5,1,-1.0,-1,1
http://financialdns.com/Update/Files/,37,0,0,1,0,1,0,5,1,-1.0,10,1
http://limpezaindustrial.com.br/Update/Files/,45,0,0,1,0,2,0,5,1,-1.0,-1,1
http://documentation.labfit.com/cli/1/?login=abuse@gmail.com,60,0,1,1,0,3,2,5,1,-1.0,-1,1
http://portal.iky.gr/jmx-console/paiements/,43,0,0,1,1,2,0,5,1,-1.0,-1,1
http://243434.pe.hu/log1.php,28,0,0,1,0,3,0,3,1,-1.0,-1,1
http://www.tabago.pl/articles/Portail__Free/log.in/moncompte/,61,0,0,1,0,3,2,7,1,-1.0,-1,1
http://pokemonaccounts.com.au/inx0.htm,38,0,0,1,0,3,0,3,1,-1.0,-1,1
http://www.imxprs.com/free/spil00/outlook-web-app-anti-spam-control2016,71,0,0,1,5,2,0,5,1,-1.0,4,1
http://ftbbxl.net/ij/A0L.htm,28,0,0,1,0,2,0,4,1,-1.0,-1,1
http://sponzia.sk/sponzia/components/com_morfeoshow/style/wh1t7-w22xQ/vC89nbH_/bvKKKnnF8-0.html,95,0,0,1,2,2,2,9,1,-1.0,-1,1
http://www.alimentostermogenicos.com.br/tor/,44,0,0,1,0,3,0,4,1,-1.0,-1,1
ftp://188.126.45.85/user.htm,28,0,0,1,0,4,0,3,1,-1.0,31,1
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,61,0,0,1,0,2,1,6,1,-1.0,-1,1
http://77.68.11.30/webmpp/,26,0,0,1,0,3,0,4,1,-1.0,-1,1
http://bit.ly/2gjosdk,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://jdmows.tripod.com/,25,0,0,1,0,2,0,3,1,-1.0,25,1
"http://sp11.bialystok.pl/portal/www.santander.com.br.br.pessoa-fisica-santander.segmento-pessoa-fisica.select.vangogh/1_acessar.php?09,57-22,12,12-16,pm#cod/acessar/conta/index.jsf",180,0,0,1,6,12,2,8,1,-1.0,-1,1
http://sp11.bialystok.pl/portal/www.santander.com.br.br.pessoa-fisica-santander.segmento-pessoa-fisica.select.vangogh/,118,0,0,1,4,10,0,5,1,-1.0,-1,1
http://backyardironman.com/sk.html,34,0,0,1,0,2,0,3,1,-1.0,-1,1
http://techlinksys.com/js/entry/webapps/268bf/websrc,52,0,0,1,0,1,0,7,1,-1.0,-1,1
https://is.gd/Fs9ogD,20,0,0,1,0,1,0,3,1,-1.0,12,1
https://id3571.securedata.net/~incconnect/costumer/,51,0,0,1,0,2,0,5,1,-1.0,20,1
http://d57888.pe.hu/log.php,27,0,0,1,0,3,0,3,1,-1.0,-1,1
http://paaypal-payment-info-access.webege.com/signin/,53,0,0,1,3,2,0,4,1,-1.0,9,1
http://bit.ly/2gySNXr,21,0,0,1,0,1,0,3,1,-1.0,-1,1
https://hub.wiley.com/external-link.jspa?url=http://vanthanhdat.com.vn/includes/filetransfer/big/t304,101,0,0,2,1,5,2,9,1,0.0022172949002217295,24,1
https://bit.ly/2hlJ6u3,22,0,0,1,0,1,0,3,1,-1.0,-1,1
http://email.aoe.elexapp.com/c/eJwVjTkOwjAQAF8Tl5bXGx8pXCACPAAKWh8bbMkhIaSA32OkkaYaTXJAfWLFSQEaJAhQaFBxQFQD10JobnupjkLJrhd-IU6VPn5deVxmlp3VkwoQgQgwkLFySIZ0mIJJQ0QNrLq87-u7w0Mnz429hU32dRmv97GebmxzmZ5p-_K5xOypts9j9qX-Dz9UyC4a,223,0,0,1,4,3,1,4,1,-1.0,8,1
https://bit.ly/2guf0FR,22,0,0,1,0,1,0,3,1,-1.0,-1,1
http://truekechild.com/indetected-Paypal/,41,0,0,1,1,1,0,4,1,-1.0,-1,1
http://www.katimandoekl.com/info/,33,0,0,1,0,2,0,4,1,-1.0,-1,1
http://thenewamount.com/index.php,33,0,0,1,0,2,0,3,1,-1.0,-1,1
http://hidroservicesp.com.br/Santander2016/internet-banking/acesso/index.php,76,0,0,1,1,3,0,6,1,-1.0,-1,1
http://usd21.tripod.com/,24,0,0,1,0,2,0,3,1,-1.0,25,1
http://sitetrans.naver.net/common/error/notfound.html,53,0,0,1,0,3,0,5,1,-1.0,20,1
http://www.movak.sk/.1/1/,25,0,0,1,0,3,0,5,1,-1.0,-1,1
http://accmotala.org/img/wpactivt.php,37,0,0,1,0,2,0,4,1,-1.0,-1,1
http://bestforbaby.co.za/admins/office/index.php.php,52,0,0,1,0,4,0,5,1,-1.0,-1,1
http://gtracker.pw/94dD?keyword=paypal+casino+roulette&charset=utf-8,68,0,0,1,1,1,4,3,2,-1.0,-1,1
http://www.drolivia.hk/core/docs/fr/?0,38,0,0,1,0,2,1,6,1,-1.0,-1,1
http://www.blain.com.au/woww.htm,32,0,0,1,0,4,0,3,1,-1.0,-1,1
http://www.euroseal.com.au/wp-admin/maint/,42,0,0,1,1,3,0,5,1,-1.0,-1,1
http://bit.ly/2gV07NG,21,0,0,1,0,1,0,3,1,-1.0,-1,1
http://www.actol.net/ep.htm,27,0,0,1,0,3,0,3,1,-1.0,-1,1
http://www.diningplusuae.ae/images/time-based-offers/Upadat_info/service,72,0,0,1,2,2,1,6,1,-1.0,-1,1
http://www.diningplusuae.ae/~dininguae/images/time-based-offers/Upadat_info/service/,84,0,0,1,2,2,1,8,1,-1.0,-1,1
http://www.diningplusuae.ae/~dininguae/images/time-based-offers/Upadat_info/service,83,0,0,1,2,2,1,7,1,-1.0,-1,1
http://helperecuritywebservices.com/mmp/webapps/login.php?country.x=en&locale.x=_,81,0,0,1,0,4,5,5,2,-1.0,-1,1
http://www.ugalleryfurniture.com/dhl/auto/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,303,0,0,1,0,15,35,6,13,-1.0,-1,1
https://twitter.com/safety/unsafe_link_warning?unsafe_link=https%3A%2F%2Fwww.paypal.com-assigned-activity.co%2F,111,0,0,1,2,4,5,4,1,0.09090909090909091,20,1
https://oze.io/gIj,18,0,0,1,0,1,0,3,1,-1.0,-1,1
https://hub.wiley.com/external-link.jspa?url=http%3A%2F%2F5.135.253.249%2F~uluclar%2Fpaypal_inc_update%2F,105,0,0,1,1,6,4,3,1,0.0022172949002217295,24,1
http://www.bizimakyazi.com/api/webmaster/javascript/mk.htm,58,0,0,1,0,3,0,6,1,-1.0,-1,1
http://meetwomen.com/images/arizona/ec547453cd66452b27ffcfe481715007/,69,0,0,1,0,1,0,6,1,-1.0,-1,1
http://alakazam888.pe.hu/KENTOKGOGE1.php,40,0,0,1,0,3,0,3,1,-1.0,-1,1
http://meuironline.com.br/aol.htm,33,0,0,1,0,3,0,3,1,-1.0,-1,1
http://www.azcarm.com.mx/fonts/sxer/iijt.php,44,0,0,1,0,4,0,5,1,-1.0,-1,1
http://newupdate.at.ua/updated-account.html,43,0,0,1,1,3,0,3,1,-1.0,-1,1
http://snip.li/909kklikk,24,0,0,1,0,1,0,3,1,-1.0,-1,1
http://pages-time.pe.hu/KENTOKGOGE1.php,39,0,0,1,1,3,0,3,1,-1.0,-1,1
http://ceko.pe.hu/log1.php,26,0,0,1,0,3,0,3,1,-1.0,-1,1
https://greengablesdaynursery.co.uk/chasee/chase/,49,0,0,1,0,2,0,5,1,-1.0,-1,1
http://https.www.amazon.com.account.security.update.information.jmscisb.com/amazon.php,86,0,0,1,0,10,0,3,1,-1.0,-1,1
http://www.monkiz.com.mx/BR.html,32,0,0,1,0,4,0,3,1,-1.0,-1,1
http://violetta-fan.ru/themes/seven/images/account/support/modification/,72,0,0,1,1,1,0,9,1,-1.0,-1,1
http://www.kompanion.kz/drivers_download/video/gans/images/,59,0,0,1,0,2,1,7,1,-1.0,-1,1
